episode,reward,loss,len,e
525,-13.84728077513218,101.50585,20,0.00988836470966
526,19.527387129688556,11.770994,4,0.00988836470966
527,18.84727432049193,12.92282,6,0.00988836470966
528,19.538861194087072,14.287651,4,0.00988836470966
529,19.534766305812873,13.044471,4,0.00988836470966
530,19.536126849809886,4.23098,4,0.00988836470966
531,19.532085272148006,14.050649,4,0.00988836470966
532,19.54324010820019,9.524174,4,0.00988836470966
533,19.532748393568372,18.283014,4,0.00988836470966
534,19.540449186841556,34.442684,4,0.00988836470966
535,19.53240031887129,11.121644,4,0.00988836470966
536,19.53832963266816,8.015781,4,0.00988836470966
537,19.536911017167295,10.093998,4,0.00988836470966
538,19.53942059355436,11.355368,4,0.00988836470966
539,19.53917263685419,15.2340355,4,0.00988836470966
540,19.53583012346048,5.479105,4,0.00988836470966
541,19.542047582835583,13.01092,4,0.00988836470966
542,19.537844682013354,7.156289,4,0.00988836470966
543,19.527359587390308,9.671598,4,0.00988836470966
544,19.548604647354793,9.435367,4,0.00988836470966
545,19.531147313588527,15.959068,4,0.00988836470966
546,19.54279081127884,12.566326,4,0.00988836470966
547,19.53509679389097,12.988337,4,0.00988836470966
548,19.539586062598044,6.1944857,4,0.00988836470966
549,19.528420782040488,19.18496,4,0.00988836470966
550,19.536602764248634,13.574626,4,0.00988836470966
